TransactionId,AccountId,TransactionDate,TransactionAmount,TransactionType,ModeOfTransactionCode,transaction_hour,day_of_week,ClientId,AccountOpenDate,Balance,MinimumBalance,avg_account_txn_amount,max_account_txn_amount,account_tenure_days,Gender,DateofBirth,Occupation,RiskCategoryId,IsPEP,is_fraud
36570840,3555,00:00.0,10,1,63,0,3,748088,00:00.0,646045.04,5000,14290.95,57062,1520,NULL,NULL,NULL,8,NULL,0
36571266,3555,00:00.0,57062,1,63,0,3,748088,00:00.0,646045.04,5000,14290.95,57062,1520,NULL,NULL,NULL,8,NULL,0
36571267,3555,00:00.0,11.8,1,63,0,3,748088,00:00.0,646045.04,5000,14290.95,57062,1520,NULL,NULL,NULL,8,NULL,0
36570584,3559,00:00.0,500,1,63,0,3,750131,00:00.0,6233.24,5000,500,500,1309,NULL,NULL,NULL,8,NULL,0
36566103,3599,00:00.0,100,0,63,0,3,754782,00:00.0,7443.84,5000,100,100,929,NULL,NULL,NULL,8,NULL,0
36567813,3669,00:00.0,260,0,63,0,3,752418,00:00.0,46141.38,5000,188.3333,260,1123,NULL,NULL,NULL,8,NULL,0
36567784,3669,00:00.0,260,1,63,0,3,752418,00:00.0,46141.38,5000,188.3333,260,1123,NULL,NULL,NULL,8,NULL,0
36568759,3669,00:00.0,45,1,63,0,3,752418,00:00.0,46141.38,5000,188.3333,260,1123,NULL,NULL,NULL,8,NULL,0
36569994,3724,00:00.0,140,1,63,0,3,750832,00:00.0,5016.52,5000,140,140,1245,NULL,NULL,NULL,8,NULL,0
36567530,3734,00:00.0,3000,0,63,0,3,735768,00:00.0,246570.15,5000,5000,7000,2693,NULL,NULL,NULL,8,NULL,0
36570258,3734,00:00.0,7000,0,63,0,3,735768,00:00.0,246570.15,5000,5000,7000,2693,NULL,NULL,NULL,8,NULL,0
36570601,3864,00:00.0,440,1,63,0,3,755310,00:00.0,10141.38,5000,440,440,889,NULL,NULL,NULL,4,NULL,0
36569003,3891,00:00.0,320,0,63,0,3,743324,00:00.0,1136192.7,5000,320,320,1978,NULL,NULL,NULL,8,NULL,0
36568909,3903,00:00.0,4500,0,63,0,3,743478,00:00.0,22384.26,5000,4250,4500,1966,NULL,NULL,NULL,3,NULL,0
36571292,3903,00:00.0,4000,0,63,0,3,743478,00:00.0,22384.26,5000,4250,4500,1966,NULL,NULL,NULL,3,NULL,0
36568610,3914,00:00.0,2599.35,1,63,0,3,710903,00:00.0,22203.1,5000,2599.35,2599.35,4397,NULL,NULL,NULL,8,NULL,0
36567861,3915,00:00.0,134,1,63,0,3,710674,00:00.0,23416.67,5000,134,134,6233,NULL,NULL,NULL,8,NULL,0
36568105,3924,00:00.0,35,0,63,0,3,745336,00:00.0,30792.89,5000,35,35,1803,NULL,NULL,NULL,8,NULL,0
36570860,3984,00:00.0,145,1,63,0,3,715914,00:00.0,198333.97,5000,145,145,4019,NULL,NULL,NULL,8,NULL,0
36568589,4056,00:00.0,125,1,63,0,3,722338,00:00.0,63497.6,5000,125,125,3590,NULL,NULL,NULL,8,NULL,0
36568332,4152,00:00.0,20,0,63,0,3,755082,00:00.0,20804,5000,20,20,908,NULL,NULL,NULL,8,NULL,0
36568755,4366,00:00.0,50,0,63,0,3,726334,00:00.0,16763.91,5000,50,50,3373,NULL,NULL,NULL,8,NULL,0
36567847,4391,00:00.0,2700,0,63,0,3,745331,00:00.0,6858.77,5000,1825,2700,1805,NULL,NULL,NULL,8,NULL,0
36568049,4391,00:00.0,950,1,63,0,3,745331,00:00.0,6858.77,5000,1825,2700,1805,NULL,NULL,NULL,8,NULL,0
36571020,4409,00:00.0,200000,1,63,0,3,728144,00:00.0,49380.65,5000,100008.85,200000,3267,NULL,NULL,NULL,8,NULL,0
36571021,4409,00:00.0,17.7,1,63,0,3,728144,00:00.0,49380.65,5000,100008.85,200000,3267,NULL,NULL,NULL,8,NULL,0
36567354,4429,00:00.0,9020,0,63,0,3,726773,00:00.0,262582.91,5000,9020,9020,3352,NULL,NULL,NULL,8,NULL,0
36566253,4565,00:00.0,280,0,63,0,3,737800,00:00.0,376976.04,5000,460,1000,2545,NULL,NULL,NULL,8,NULL,0
36566369,4565,00:00.0,100,0,63,0,3,737800,00:00.0,376976.04,5000,460,1000,2545,NULL,NULL,NULL,8,NULL,0
36566629,4565,00:00.0,1000,0,63,0,3,737800,00:00.0,376976.04,5000,460,1000,2545,NULL,NULL,NULL,8,NULL,0
36567283,4600,00:00.0,400,0,63,0,3,743349,00:00.0,72846.7,5000,400,400,1975,NULL,NULL,NULL,8,NULL,0
36566645,4608,00:00.0,10000,0,63,0,3,740628,00:00.0,5663.1,5000,43333.3333,95000,2287,NULL,NULL,NULL,8,NULL,0
36571251,4608,00:00.0,25000,0,63,0,3,740628,00:00.0,5663.1,5000,43333.3333,95000,2287,NULL,NULL,NULL,8,NULL,0
36571279,4608,00:00.0,95000,1,63,0,3,740628,00:00.0,5663.1,5000,43333.3333,95000,2287,NULL,NULL,NULL,8,NULL,0
36567394,4625,00:00.0,1100,0,63,0,3,743269,00:00.0,5913.12,5000,1750,2400,1987,NULL,NULL,NULL,8,NULL,0
36568445,4625,00:00.0,2400,1,63,0,3,743269,00:00.0,5913.12,5000,1750,2400,1987,NULL,NULL,NULL,8,NULL,0
36567293,4666,00:00.0,10000,0,63,0,3,748336,00:00.0,16443.9,5000,10000,10000,1492,NULL,NULL,NULL,8,NULL,0
36569892,4669,00:00.0,480,1,63,0,3,748403,00:00.0,7465.87,5000,207.6666,480,1489,NULL,NULL,NULL,4,NULL,0
36570050,4669,00:00.0,108,1,63,0,3,748403,00:00.0,7465.87,5000,207.6666,480,1489,NULL,NULL,NULL,4,NULL,0
36570089,4669,00:00.0,35,1,63,0,3,748403,00:00.0,7465.87,5000,207.6666,480,1489,NULL,NULL,NULL,4,NULL,0
36569082,4681,00:00.0,5000,0,63,0,3,750483,00:00.0,11086.76,5000,5000,5000,1272,NULL,NULL,NULL,8,NULL,0
36568207,4689,00:00.0,60,1,63,0,3,750985,00:00.0,5012.74,5000,60,60,1230,NULL,NULL,NULL,12,NULL,0
36569702,4692,00:00.0,5000,1,63,0,3,751098,00:00.0,5501.85,5000,5000,5000,1226,NULL,NULL,NULL,8,NULL,0
36570746,4748,00:00.0,2645,0,63,0,3,754154,00:00.0,40739.26,5000,921.6666,2645,970,NULL,NULL,NULL,8,NULL,0
36569643,4748,00:00.0,60,1,63,0,3,754154,00:00.0,40739.26,5000,921.6666,2645,970,NULL,NULL,NULL,8,NULL,0
36570189,4748,00:00.0,60,1,63,0,3,754154,00:00.0,40739.26,5000,921.6666,2645,970,NULL,NULL,NULL,8,NULL,0
36567191,4752,00:00.0,13978,0,63,0,3,754490,00:00.0,23931.1,5000,13978,13978,946,NULL,NULL,NULL,8,NULL,0
36569574,4756,00:00.0,3500,1,63,0,3,752295,00:00.0,5712.59,5000,1264,3500,1133,NULL,NULL,NULL,8,NULL,0
36569923,4756,00:00.0,60,1,63,0,3,752295,00:00.0,5712.59,5000,1264,3500,1133,NULL,NULL,NULL,8,NULL,0
36570232,4756,00:00.0,232,1,63,0,3,752295,00:00.0,5712.59,5000,1264,3500,1133,NULL,NULL,NULL,8,NULL,0
36567120,4761,00:00.0,20,1,63,0,3,752558,00:00.0,15075.14,5000,50,100,1107,NULL,NULL,NULL,8,NULL,0
36567504,4761,00:00.0,10,1,63,0,3,752558,00:00.0,15075.14,5000,50,100,1107,NULL,NULL,NULL,8,NULL,0
36567534,4761,00:00.0,70,1,63,0,3,752558,00:00.0,15075.14,5000,50,100,1107,NULL,NULL,NULL,8,NULL,0
36568380,4761,00:00.0,100,1,63,0,3,752558,00:00.0,15075.14,5000,50,100,1107,NULL,NULL,NULL,8,NULL,0
36567262,4763,00:00.0,1103,1,63,0,3,752659,00:00.0,24627.65,5000,1103,1103,1099,NULL,NULL,NULL,8,NULL,0
36566501,4779,00:00.0,50,0,63,0,3,753030,00:00.0,5000,5000,997.1428,3000,1068,NULL,NULL,NULL,8,NULL,0
36567323,4779,00:00.0,1000,0,63,0,3,753030,00:00.0,5000,5000,997.1428,3000,1068,NULL,NULL,NULL,8,NULL,0
36567372,4779,00:00.0,2000,0,63,0,3,753030,00:00.0,5000,5000,997.1428,3000,1068,NULL,NULL,NULL,8,NULL,0
36570621,4779,00:00.0,240,0,63,0,3,753030,00:00.0,5000,5000,997.1428,3000,1068,NULL,NULL,NULL,8,NULL,0
36567066,4779,00:00.0,450,1,63,0,3,753030,00:00.0,5000,5000,997.1428,3000,1068,NULL,NULL,NULL,8,NULL,0
36567666,4779,00:00.0,3000,1,63,0,3,753030,00:00.0,5000,5000,997.1428,3000,1068,NULL,NULL,NULL,8,NULL,0
36571273,4779,00:00.0,240,1,63,0,3,753030,00:00.0,5000,5000,997.1428,3000,1068,NULL,NULL,NULL,8,NULL,0
36566345,4793,00:00.0,1710,0,63,0,3,754449,00:00.0,13341.88,5000,1710,1710,950,NULL,NULL,NULL,8,NULL,0
36570781,4834,00:00.0,14160,0,63,0,3,711643,00:00.0,29347.33,5000,14160,14160,9195,NULL,NULL,NULL,8,NULL,0
36566104,5247,00:00.0,140,1,63,0,3,731478,00:00.0,136430.41,5000,299.9,1400,3035,NULL,NULL,NULL,8,NULL,0
36566604,5247,00:00.0,1400,1,63,0,3,731478,00:00.0,136430.41,5000,299.9,1400,3035,NULL,NULL,NULL,8,NULL,0
36566788,5247,00:00.0,20,1,63,0,3,731478,00:00.0,136430.41,5000,299.9,1400,3035,NULL,NULL,NULL,8,NULL,0
36567342,5247,00:00.0,200,1,63,0,3,731478,00:00.0,136430.41,5000,299.9,1400,3035,NULL,NULL,NULL,8,NULL,0
36567779,5247,00:00.0,250,1,63,0,3,731478,00:00.0,136430.41,5000,299.9,1400,3035,NULL,NULL,NULL,8,NULL,0
36568545,5247,00:00.0,520,1,63,0,3,731478,00:00.0,136430.41,5000,299.9,1400,3035,NULL,NULL,NULL,8,NULL,0
36568595,5247,00:00.0,25,1,63,0,3,731478,00:00.0,136430.41,5000,299.9,1400,3035,NULL,NULL,NULL,8,NULL,0
36568957,5247,00:00.0,100,1,63,0,3,731478,00:00.0,136430.41,5000,299.9,1400,3035,NULL,NULL,NULL,8,NULL,0
36569214,5247,00:00.0,240,1,63,0,3,731478,00:00.0,136430.41,5000,299.9,1400,3035,NULL,NULL,NULL,8,NULL,0
36570564,5247,00:00.0,104,1,63,0,3,731478,00:00.0,136430.41,5000,299.9,1400,3035,NULL,NULL,NULL,8,NULL,0
36567720,5325,00:00.0,50,0,63,0,3,746837,00:00.0,5484.31,5000,50,50,1645,NULL,NULL,NULL,8,NULL,0
36566781,5367,00:00.0,300,0,63,0,3,751211,00:00.0,306998.81,5000,350,700,1215,NULL,NULL,NULL,8,NULL,0
36569083,5367,00:00.0,700,0,63,0,3,751211,00:00.0,306998.81,5000,350,700,1215,NULL,NULL,NULL,8,NULL,0
36566975,5367,00:00.0,50,1,63,0,3,751211,00:00.0,306998.81,5000,350,700,1215,NULL,NULL,NULL,8,NULL,0
36568262,5373,00:00.0,585,1,63,0,3,752079,00:00.0,11468.3,5000,585,585,1147,NULL,NULL,NULL,8,NULL,0
36567603,5398,00:00.0,700,0,63,0,3,753238,00:00.0,62472.6,5000,700,700,1049,NULL,NULL,NULL,9,NULL,0
36569634,5458,00:00.0,800,0,63,0,3,719845,00:00.0,5964.82,5000,337.4,800,3779,NULL,NULL,NULL,3,NULL,0
36569422,5458,00:00.0,50,1,63,0,3,719845,00:00.0,5964.82,5000,337.4,800,3779,NULL,NULL,NULL,3,NULL,0
36569730,5458,00:00.0,507,1,63,0,3,719845,00:00.0,5964.82,5000,337.4,800,3779,NULL,NULL,NULL,3,NULL,0
36569997,5458,00:00.0,310,1,63,0,3,719845,00:00.0,5964.82,5000,337.4,800,3779,NULL,NULL,NULL,3,NULL,0
36570038,5458,00:00.0,20,1,63,0,3,719845,00:00.0,5964.82,5000,337.4,800,3779,NULL,NULL,NULL,3,NULL,0
36568414,5481,00:00.0,1,0,63,0,3,722869,00:00.0,11111.74,5000,456.5,1600,3518,NULL,NULL,NULL,4,NULL,0
36568466,5481,00:00.0,1600,0,63,0,3,722869,00:00.0,11111.74,5000,456.5,1600,3518,NULL,NULL,NULL,4,NULL,0
36570563,5481,00:00.0,180,1,63,0,3,722869,00:00.0,11111.74,5000,456.5,1600,3518,NULL,NULL,NULL,4,NULL,0
36570631,5481,00:00.0,45,1,63,0,3,722869,00:00.0,11111.74,5000,456.5,1600,3518,NULL,NULL,NULL,4,NULL,0
36567580,5499,00:00.0,1050,1,63,0,3,726925,00:00.0,66807.33,5000,775,1050,3345,NULL,NULL,NULL,8,NULL,0
36568311,5499,00:00.0,500,1,63,0,3,726925,00:00.0,66807.33,5000,775,1050,3345,NULL,NULL,NULL,8,NULL,0
36568705,5531,00:00.0,845.72,1,63,0,3,734461,00:00.0,69130.41,5000,521.9066,845.72,2801,NULL,NULL,NULL,8,NULL,0
36568866,5531,00:00.0,300,1,63,0,3,734461,00:00.0,69130.41,5000,521.9066,845.72,2801,NULL,NULL,NULL,8,NULL,0
36569529,5531,00:00.0,420,1,63,0,3,734461,00:00.0,69130.41,5000,521.9066,845.72,2801,NULL,NULL,NULL,8,NULL,0
36569918,5542,00:00.0,35000,1,63,0,3,737362,00:00.0,1067465.5,5000,35000,35000,2574,NULL,NULL,NULL,12,NULL,0
36567380,5580,00:00.0,600,0,63,0,3,748290,00:00.0,65515.8,5000,600,600,1498,NULL,NULL,NULL,8,NULL,0
36566304,5592,00:00.0,100,0,63,0,3,750092,00:00.0,15600.68,5000,1278.097,3600,1313,NULL,NULL,NULL,8,NULL,0
36566592,5592,00:00.0,103,0,63,0,3,750092,00:00.0,15600.68,5000,1278.097,3600,1313,NULL,NULL,NULL,8,NULL,0
36567051,5592,00:00.0,1795.97,0,63,0,3,750092,00:00.0,15600.68,5000,1278.097,3600,1313,NULL,NULL,NULL,8,NULL,0
36568931,5592,00:00.0,237,0,63,0,3,750092,00:00.0,15600.68,5000,1278.097,3600,1313,NULL,NULL,NULL,8,NULL,0
36569392,5592,00:00.0,348,0,63,0,3,750092,00:00.0,15600.68,5000,1278.097,3600,1313,NULL,NULL,NULL,8,NULL,0
36570228,5592,00:00.0,60,0,63,0,3,750092,00:00.0,15600.68,5000,1278.097,3600,1313,NULL,NULL,NULL,8,NULL,0
36570458,5592,00:00.0,34,0,63,0,3,750092,00:00.0,15600.68,5000,1278.097,3600,1313,NULL,NULL,NULL,8,NULL,0
36570850,5592,00:00.0,3600,0,63,0,3,750092,00:00.0,15600.68,5000,1278.097,3600,1313,NULL,NULL,NULL,8,NULL,0
36570856,5592,00:00.0,3503,1,63,0,3,750092,00:00.0,15600.68,5000,1278.097,3600,1313,NULL,NULL,NULL,8,NULL,0
36570865,5592,00:00.0,3000,1,63,0,3,750092,00:00.0,15600.68,5000,1278.097,3600,1313,NULL,NULL,NULL,8,NULL,0
36568810,5598,00:00.0,710,0,63,0,3,753171,00:00.0,28440.5,5000,3973.3333,11200,1055,NULL,NULL,NULL,8,NULL,0
36568863,5598,00:00.0,10,0,63,0,3,753171,00:00.0,28440.5,5000,3973.3333,11200,1055,NULL,NULL,NULL,8,NULL,0
36571213,5598,00:00.0,11200,1,63,0,3,753171,00:00.0,28440.5,5000,3973.3333,11200,1055,NULL,NULL,NULL,8,NULL,0
36567161,6393,00:00.0,20,0,63,0,3,711512,00:00.0,3084.9,1000,20,20,4182,2,00:00.0,NULL,4,NULL,0
36568744,6542,00:00.0,50,0,63,0,3,753540,00:00.0,1071.89,1000,50,50,1013,1,00:00.0,NULL,2,NULL,0
36568929,6542,00:00.0,50,1,63,0,3,753540,00:00.0,1071.89,1000,50,50,1013,1,00:00.0,NULL,2,NULL,0
36567783,6570,00:00.0,600,0,63,0,3,712911,00:00.0,1555,1000,401,979,4182,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36568504,6570,00:00.0,15,1,63,0,3,712911,00:00.0,1555,1000,401,979,4182,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36568719,6570,00:00.0,979,1,63,0,3,712911,00:00.0,1555,1000,401,979,4182,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36568949,6570,00:00.0,10,1,63,0,3,712911,00:00.0,1555,1000,401,979,4182,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36568359,6594,00:00.0,1200,0,63,0,3,712913,00:00.0,2793.72,1000,1200,1200,4182,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36567665,6616,00:00.0,200,1,63,0,3,753615,00:00.0,1309.41,1000,112.5,200,1007,2,00:00.0,FARMER,9,NULL,0
36569728,6616,00:00.0,25,1,63,0,3,753615,00:00.0,1309.41,1000,112.5,200,1007,2,00:00.0,FARMER,9,NULL,0
36570037,6722,00:00.0,564,0,63,0,3,729895,00:00.0,26484.2,1000,564,564,3105,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36570277,6749,00:00.0,10,0,63,0,3,351211,00:00.0,276031.2,1000,10,10,4172,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36569857,6783,00:00.0,6500,1,63,0,3,717846,00:00.0,3250.2,1000,6500,6500,3897,1,00:00.0,FARMER,9,NULL,0
36566116,7009,00:00.0,10,1,63,0,3,753757,00:00.0,20899.68,1000,110,160,998,2,00:00.0,HOUSEWIFE,1,NULL,0
36566834,7009,00:00.0,160,1,63,0,3,753757,00:00.0,20899.68,1000,110,160,998,2,00:00.0,HOUSEWIFE,1,NULL,0
36568039,7009,00:00.0,160,1,63,0,3,753757,00:00.0,20899.68,1000,110,160,998,2,00:00.0,HOUSEWIFE,1,NULL,0
36571099,7019,00:00.0,350,1,63,0,3,713217,00:00.0,9244.05,1000,350,350,4166,1,00:00.0,NULL,4,NULL,0
36567727,7088,00:00.0,100,1,63,0,3,753851,00:00.0,6533.01,1000,75,100,991,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36571297,7088,00:00.0,50,1,63,0,3,753851,00:00.0,6533.01,1000,75,100,991,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566743,7113,00:00.0,450,0,63,0,3,753854,00:00.0,2563.76,1000,250,500,991,2,00:00.0,HOUSEWIFE,1,NULL,0
36566565,7113,00:00.0,100,1,63,0,3,753854,00:00.0,2563.76,1000,250,500,991,2,00:00.0,HOUSEWIFE,1,NULL,0
36567567,7113,00:00.0,500,1,63,0,3,753854,00:00.0,2563.76,1000,250,500,991,2,00:00.0,HOUSEWIFE,1,NULL,0
36571015,7113,00:00.0,100,1,63,0,3,753854,00:00.0,2563.76,1000,250,500,991,2,00:00.0,HOUSEWIFE,1,NULL,0
36571028,7113,00:00.0,100,1,63,0,3,753854,00:00.0,2563.76,1000,250,500,991,2,00:00.0,HOUSEWIFE,1,NULL,0
36566260,7128,00:00.0,80,0,63,0,3,753861,00:00.0,1732.19,1000,41.6666,80,990,1,00:00.0,NULL,4,NULL,0
36569598,7128,00:00.0,40,0,63,0,3,753861,00:00.0,1732.19,1000,41.6666,80,990,1,00:00.0,NULL,4,NULL,0
36569932,7128,00:00.0,5,1,63,0,3,753861,00:00.0,1732.19,1000,41.6666,80,990,1,00:00.0,NULL,4,NULL,0
36567097,7188,00:00.0,100,0,63,0,3,753920,00:00.0,1698,1000,300,500,986,2,00:00.0,NULL,1,NULL,0
36568510,7188,00:00.0,500,1,63,0,3,753920,00:00.0,1698,1000,300,500,986,2,00:00.0,NULL,1,NULL,0
36568611,7272,00:00.0,200,0,63,0,3,753957,00:00.0,4759.9,1000,109.5,200,981,1,00:00.0,NULL,4,NULL,0
36568515,7272,00:00.0,19,1,63,0,3,753957,00:00.0,4759.9,1000,109.5,200,981,1,00:00.0,NULL,4,NULL,0
36566155,7279,00:00.0,400,0,63,0,3,730543,00:00.0,1281.35,1000,318.2,500,3066,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36568819,7279,00:00.0,500,0,63,0,3,730543,00:00.0,1281.35,1000,318.2,500,3066,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36567911,7279,00:00.0,335,1,63,0,3,730543,00:00.0,1281.35,1000,318.2,500,3066,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36567956,7279,00:00.0,6,1,63,0,3,730543,00:00.0,1281.35,1000,318.2,500,3066,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36569845,7279,00:00.0,350,1,63,0,3,730543,00:00.0,1281.35,1000,318.2,500,3066,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36570413,7352,00:00.0,260,1,63,0,3,143489,00:00.0,15490.23,1000,260,260,11316,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566334,7434,00:00.0,20,0,63,0,3,327643,00:00.0,1050.23,1000,457.5,1000,11038,1,00:00.0,NULL,4,NULL,0
36568045,7434,00:00.0,10,0,63,0,3,327643,00:00.0,1050.23,1000,457.5,1000,11038,1,00:00.0,NULL,4,NULL,0
36570954,7434,00:00.0,800,0,63,0,3,327643,00:00.0,1050.23,1000,457.5,1000,11038,1,00:00.0,NULL,4,NULL,0
36571174,7434,00:00.0,1000,1,63,0,3,327643,00:00.0,1050.23,1000,457.5,1000,11038,1,00:00.0,NULL,4,NULL,0
36568100,7454,00:00.0,80,1,63,0,3,754140,00:00.0,51210.27,1000,80,80,970,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36569503,7572,00:00.0,15,1,63,0,3,755030,00:00.0,2516.45,1000,15,15,910,1,00:00.0,NULL,4,NULL,0
36567321,7680,00:00.0,920,0,63,0,3,754377,00:00.0,7405.52,1000,211,920,953,1,00:00.0,NULL,4,NULL,0
36568261,7680,00:00.0,20,0,63,0,3,754377,00:00.0,7405.52,1000,211,920,953,1,00:00.0,NULL,4,NULL,0
36568469,7680,00:00.0,50,0,63,0,3,754377,00:00.0,7405.52,1000,211,920,953,1,00:00.0,NULL,4,NULL,0
36569062,7680,00:00.0,40,0,63,0,3,754377,00:00.0,7405.52,1000,211,920,953,1,00:00.0,NULL,4,NULL,0
36569784,7680,00:00.0,25,0,63,0,3,754377,00:00.0,7405.52,1000,211,920,953,1,00:00.0,NULL,4,NULL,0
36567594,7685,00:00.0,300,1,63,0,3,754404,00:00.0,1127.14,1000,300,300,952,1,00:00.0,NULL,4,NULL,0
36566183,7855,00:00.0,30,0,63,0,3,730721,00:00.0,5874.4,1000,157.8571,1771,3022,1,00:00.0,NULL,4,NULL,0
36566255,7855,00:00.0,25,0,63,0,3,730721,00:00.0,5874.4,1000,157.8571,1771,3022,1,00:00.0,NULL,4,NULL,0
36566498,7855,00:00.0,40,0,63,0,3,730721,00:00.0,5874.4,1000,157.8571,1771,3022,1,00:00.0,NULL,4,NULL,0
36566756,7855,00:00.0,2,0,63,0,3,730721,00:00.0,5874.4,1000,157.8571,1771,3022,1,00:00.0,NULL,4,NULL,0
36566815,7855,00:00.0,10,0,63,0,3,730721,00:00.0,5874.4,1000,157.8571,1771,3022,1,00:00.0,NULL,4,NULL,0
36567991,7855,00:00.0,34,0,63,0,3,730721,00:00.0,5874.4,1000,157.8571,1771,3022,1,00:00.0,NULL,4,NULL,0
36568383,7855,00:00.0,13,0,63,0,3,730721,00:00.0,5874.4,1000,157.8571,1771,3022,1,00:00.0,NULL,4,NULL,0
36568415,7855,00:00.0,10,0,63,0,3,730721,00:00.0,5874.4,1000,157.8571,1771,3022,1,00:00.0,NULL,4,NULL,0
36568574,7855,00:00.0,100,0,63,0,3,730721,00:00.0,5874.4,1000,157.8571,1771,3022,1,00:00.0,NULL,4,NULL,0
36568886,7855,00:00.0,1771,0,63,0,3,730721,00:00.0,5874.4,1000,157.8571,1771,3022,1,00:00.0,NULL,4,NULL,0
36569040,7855,00:00.0,56,0,63,0,3,730721,00:00.0,5874.4,1000,157.8571,1771,3022,1,00:00.0,NULL,4,NULL,0
36569199,7855,00:00.0,50,0,63,0,3,730721,00:00.0,5874.4,1000,157.8571,1771,3022,1,00:00.0,NULL,4,NULL,0
36569663,7855,00:00.0,54,0,63,0,3,730721,00:00.0,5874.4,1000,157.8571,1771,3022,1,00:00.0,NULL,4,NULL,0
36570130,7855,00:00.0,15,0,63,0,3,730721,00:00.0,5874.4,1000,157.8571,1771,3022,1,00:00.0,NULL,4,NULL,0
36566486,7867,00:00.0,500,1,63,0,3,541528,00:00.0,78832.42,1000,500,500,8737,1,00:00.0,NULL,40,NULL,0
36569890,7868,00:00.0,40,1,63,0,3,754769,00:00.0,3057.6,1000,40,40,929,1,00:00.0,STUDENT,1,NULL,0
36568581,7873,00:00.0,4,1,63,0,3,149736,00:00.0,5286.9,1000,25002,50000,11316,1,00:00.0,NULL,9,NULL,0
36569961,7873,00:00.0,50000,1,63,0,3,149736,00:00.0,5286.9,1000,25002,50000,11316,1,00:00.0,NULL,9,NULL,0
36566842,7951,00:00.0,180,1,63,0,3,720204,00:00.0,44802.24,1000,130,180,3746,2,00:00.0,NULL,1,NULL,0
36567452,7951,00:00.0,80,1,63,0,3,720204,00:00.0,44802.24,1000,130,180,3746,2,00:00.0,NULL,1,NULL,0
36566344,8033,00:00.0,500,0,63,0,3,730567,00:00.0,34080.56,1000,500,500,3017,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36568052,8091,00:00.0,1000,0,63,0,3,720484,00:00.0,21780.97,1000,1500,2000,3727,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36568390,8091,00:00.0,2000,0,63,0,3,720484,00:00.0,21780.97,1000,1500,2000,3727,1,00:00.0,OTHER PROFESSIONS,4,NULL,0
36568185,8186,00:00.0,400,1,63,0,3,730360,00:00.0,1126.81,1000,400,400,3007,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36567207,8419,00:00.0,380,1,63,0,3,720558,00:00.0,9651.64,1000,380,380,3654,2,00:00.0,HOUSEWIFE,1,NULL,0
36566977,8421,00:00.0,3000,1,63,0,3,579509,00:00.0,59746,1000,3000,3000,5972,2,00:00.0,NULL,1,NULL,0
36569165,8498,00:00.0,600,1,63,0,3,390689,00:00.0,64942.66,1000,600,600,4067,1,00:00.0,NULL,9,NULL,0
36569518,8695,00:00.0,200,0,63,0,3,580270,00:00.0,62191,1000,6733.3333,10000,5947,1,00:00.0,FARMER,9,NULL,0
36567728,8695,00:00.0,10000,1,63,0,3,580270,00:00.0,62191,1000,6733.3333,10000,5947,1,00:00.0,FARMER,9,NULL,0
36567763,8695,00:00.0,10000,1,63,0,3,580270,00:00.0,62191,1000,6733.3333,10000,5947,1,00:00.0,FARMER,9,NULL,0
36568847,8765,00:00.0,51,1,63,0,3,716220,00:00.0,4663.77,1000,80.5,110,4000,1,00:00.0,SALARIED,2,NULL,0
36569893,8765,00:00.0,110,1,63,0,3,716220,00:00.0,4663.77,1000,80.5,110,4000,1,00:00.0,SALARIED,2,NULL,0
36567074,8873,00:00.0,100,1,63,0,3,7140,00:00.0,34980.38,1000,100,100,4833,1,00:00.0,SALARIED,2,NULL,0
36568137,8875,00:00.0,100,1,63,0,3,730349,00:00.0,2869.25,1000,129.75,200,2932,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36570035,8875,00:00.0,79,1,63,0,3,730349,00:00.0,2869.25,1000,129.75,200,2932,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36570146,8875,00:00.0,140,1,63,0,3,730349,00:00.0,2869.25,1000,129.75,200,2932,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36570661,8875,00:00.0,200,1,63,0,3,730349,00:00.0,2869.25,1000,129.75,200,2932,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36567377,9283,00:00.0,800,1,63,0,3,513781,00:00.0,115524.8,1000,900,1000,9054,1,00:00.0,NULL,9,NULL,0
